id,control1,control2,control3,pro,year,year_2014,1984年末邮电业务总量（万元）,1984年每百人固定电话数,1984年末邮电局数（处）,1984年末电话机数（部）,1984年每百万人邮局数,RLDS,DIF,DT,DID,UCI,ULGUE,GOV,INF,Popd,Trade,GPatent,ERS,GOV2,INF2,Popd2,Trade2,GPatent2,ERS2
34,0,0,1,17,2020,1,3283,1.73314201,241,91191,45.80355785,0.061438,0.4462671,0.3071568,0.0551871,1.0817822,0.206395555,0.163428226,15.0189,6.33576322,0.156437736,1441,78.06,0.03,225.57,40.14,0.02,2076481,6093.36
34,0,0,1,17,2021,1,3283,1.73314201,241,91191,45.80355785,0.061438,0.4939706,0.3431979,0.0507879,1.0755772,0.243217269,0.14240716,17.53889,6.334610891,0.195339757,2083,76.4,0.02,307.61,40.13,0.04,4338889,5836.96
35,0,0,1,17,2011,0,2537,1.171728097,185,56332,38.48073883,0.101546,0.1907836,0.0747909,0.0444517,1.428946,0.123878841,0.119490364,13.83,6.148596493,0.6145735,460,92.37,0.01,191.27,37.81,0.38,211600,8532.22
35,0,0,1,17,2012,0,2537,1.171728097,185,56332,38.48073883,0.101546,0.1998927,0.1139103,0.0476695,1.4505816,0.130555878,0.12722841,13.91,6.151604399,0.56395723,440,95.56,0.02,193.49,37.84,0.32,193600,9131.71
35,0,0,1,17,2013,0,2537,1.171728097,185,56332,38.48073883,0.101546,0.2462644,0.1568932,0.0580096,1.4240275,0.126678416,0.14162414,13.5,6.153540879,0.547653655,552,90.33,0.02,182.25,37.87,0.3,304704,8159.51
35,0,0,1,17,2014,1,2537,1.171728097,185,56332,38.48073883,0.101546,0.2360049,0.1674514,0.0612944,1.4818402,0.129953538,0.129246341,13.47,6.158312841,0.518234692,517,83.66,0.02,181.44,37.92,0.27,267289,6999
35,0,0,1,17,2015,1,2537,1.171728097,185,56332,38.48073883,0.101546,0.2156597,0.1984589,0.0649302,1.428706,0.139489571,0.11778777,13.8,6.157826084,0.4437951,639,78.45,0.01,190.44,37.92,0.2,408321,6154.4
35,0,0,1,17,2016,1,2537,1.171728097,185,56332,38.48073883,0.101546,0.2147692,0.2241946,0.0717846,1.378224,0.160058281,0.127790421,14.28,6.15733909,0.498737379,654,95.31,0.02,203.92,37.91,0.25,427716,9084
35,0,0,1,17,2017,1,2537,1.171728097,185,56332,38.48073883,0.101546,0.2544886,0.2500349,0.0811415,1.4874301,0.205251055,0.131595631,13.37,6.156851859,0.591166369,724,95,0.02,178.76,37.91,0.35,524176,9025
35,0,0,1,17,2018,1,2537,1.171728097,185,56332,38.48073883,0.101546,0.2806286,0.2640756,0.0836561,1.3975998,0.255639408,0.130598176,15.51724,6.15636439,0.613080896,923,90.65,0.02,240.78,37.9,0.38,851929,8217.42
35,0,0,1,17,2019,1,2537,1.171728097,185,56332,38.48073883,0.101546,0.2485894,0.2786248,0.0903649,1.4668361,0.242049462,0.145142088,13.8621,6.155876683,0.621650957,1131,94,0.02,192.16,37.89,0.39,1279161,8836
35,0,0,1,17,2020,1,2537,1.171728097,185,56332,38.48073883,0.101546,0.2545322,0.2975801,0.0894891,1.4328222,0.275215256,0.142529701,15.92572,6.155388739,0.548250356,1229,91.86,0.02,253.63,37.89,0.3,1510441,8438.26
35,0,0,1,17,2021,1,2537,1.171728097,185,56332,38.48073883,0.101546,0.2881257,0.3283902,0.0896496,1.4073298,0.340246046,0.125230629,21.62638,6.154900556,0.542866752,1750,91.11,0.02,467.7,37.88,0.29,3062500,8301.03
36,1,1,2,17,2011,0,1054,0.652086398,77,16846,29.80568243,0.207101,0.2027355,0.0423677,0.0184268,1.2974072,0.238841287,0.096744685,8.47,5.939776438,0.127604448,116,26.99,0.01,71.74,35.28,0.02,13456,728.46
36,1,1,2,17,2012,0,1054,0.652086398,77,16846,29.80568243,0.207101,0.201554,0.0842422,0.018261,1.2552352,0.217957043,0.119484332,8.51,5.936374581,0.106780407,115,24.78,0.01,72.42,35.24,0.01,13225,614.05
36,1,1,2,17,2013,0,1054,0.652086398,77,16846,29.80568243,0.207101,0.2379467,0.1201936,0.0203211,1.2959822,0.221356742,0.124039804,8.81,5.93462961,0.115213235,134,24.19,0.02,77.62,35.22,0.01,17956,585.16
36,1,1,2,17,2014,1,1054,0.652086398,77,16846,29.80568243,0.207101,0.2325541,0.1404908,0.0175363,1.2753589,0.202286928,0.136388142,9.17,5.930200659,0.11868432,126,23.94,0.02,84.09,35.17,0.01,15876,573.12
36,1,1,2,17,2015,1,1054,0.652086398,77,16846,29.80568243,0.207101,0.2143873,0.1670202,0.0174674,1.2921314,0.207109833,0.104611449,10.78,5.923854647,0.075737667,179,23.45,0.01,116.21,35.09,0.01,32041,549.9
36,1,1,2,17,2016,1,1054,0.652086398,77,16846,29.80568243,0.207101,0.2484392,0.18298,0.019533,1.2834136,0.187900104,0.170949115,12.57,5.917468107,0.123972483,152,34.83,0.03,158,35.02,0.02,23104,1213.13
36,1,1,2,17,2017,1,1054,0.652086398,77,16846,29.80568243,0.207101,0.252164,0.207462,0.0208142,1.2662557,0.229506316,0.169760833,12.25,5.911040517,0.170114697,136,46.21,0.03,150.06,34.94,0.03,18496,2135.36
36,1,1,2,17,2018,1,1054,0.652086398,77,16846,29.80568243,0.207101,0.2470771,0.219107,0.0232092,1.2575108,0.268327912,0.158416055,22.59664,5.904571345,0.163044285,192,41.11,0.03,510.61,34.86,0.03,36864,1690.03
36,1,1,2,17,2019,1,1054,0.652086398,77,16846,29.80568243,0.207101,0.2768654,0.2272664,0.0250934,1.2615544,0.284171298,0.18738298,21.94897,5.89806005,0.166853868,158,36,0.04,481.76,34.79,0.03,24964,1296
36,1,1,2,17,2020,1,1054,0.652086398,77,16846,29.80568243,0.207101,0.2433688,0.2403465,0.0222759,1.2869586,0.295382372,0.200134618,22.12013,5.891506081,0.164519839,275,34.31,0.04,489.3,34.71,0.03,75625,1177.18
36,1,1,2,17,2021,1,1054,0.652086398,77,16846,29.80568243,0.207101,0.2788265,0.270959,0.0192918,1.2775012,0.329870922,0.154200953,22.03791,5.884908873,0.236970339,313,34.61,0.02,485.67,34.63,0.06,97969,1197.85
37,1,1,3,17,2011,0,792,1.25649988,83,26242,39.74144123,0.445136,0.1875865,0.0385274,0.0166684,1.4648204,0.288825686,0.1484953,9.73,5.274383216,0.057810073,26,21.31,0.02,94.67,27.82,0,676,454.12
37,1,1,3,17,2012,0,792,1.25649988,83,26242,39.74144123,0.445136,0.1938574,0.0773529,0.0179383,1.4648008,0.297420681,0.161927034,9.96,5.270534986,0.049839076,36,23.36,0.03,99.2,27.78,0,1296,545.69
37,1,1,3,17,2013,0,792,1.25649988,83,26242,39.74144123,0.445136,0.2270618,0.1180593,0.0180549,1.4003317,0.302174916,0.170777276,10.39,5.264553736,0.049621621,37,40.41,0.03,107.95,27.72,0,1369,1632.97
37,1,1,3,17,2014,1,792,1.25649988,83,26242,39.74144123,0.445136,0.2351275,0.1334249,0.0178482,1.4486329,0.283970904,0.175078918,10.51,5.26186083,0.04417766,29,49.25,0.03,110.46,27.69,0,841,2425.56
37,1,1,3,17,2015,1,792,1.25649988,83,26242,39.74144123,0.445136,0.2253308,0.1698052,0.0176778,1.4902807,0.294884855,0.137898093,10.72,5.255566429,0.045548297,44,60.14,0.02,114.92,27.62,0,1936,3616.82
37,1,1,3,17,2016,1,792,1.25649988,83,26242,39.74144123,0.445136,0.2485384,0.1897683,0.0194285,1.4652715,0.242288669,0.202503121,10.83,5.249232159,0.059890081,79,42.56,0.04,117.29,27.55,0,6241,1811.35
37,1,1,3,17,2017,1,792,1.25649988,83,26242,39.74144123,0.445136,0.2251402,0.2079959,0.0205601,1.4123829,0.288459712,0.191938836,10.83,5.242857509,0.041666953,73,26.37,0.04,117.29,27.49,0,5329,695.38
37,1,1,3,17,2018,1,792,1.25649988,83,26242,39.74144123,0.445136,0.2597572,0.2160495,0.0215655,1.4732947,0.354713957,0.199859633,11.71483,5.236441963,0.042523935,88,14.28,0.04,137.24,27.42,0,7744,203.92
37,1,1,3,17,2019,1,792,1.25649988,83,26242,39.74144123,0.445136,0.2442627,0.2239335,0.0220497,1.4514681,0.31806569,0.245738017,11.65736,5.229984991,0.04474085,89,27,0.06,135.89,27.35,0,7921,729
37,1,1,3,17,2020,1,792,1.25649988,83,26242,39.74144123,0.445136,0.2532732,0.2371192,0.0187366,1.449405,0.325049912,0.247682729,14.46302,5.223486056,0.044444444,180,30.71,0.06,209.18,27.28,0,32400,943.1
37,1,1,3,17,2021,1,792,1.25649988,83,26242,39.74144123,0.445136,0.283336,0.2698451,0.015576,1.4870427,0.358583339,0.188656322,18.09735,5.216944608,0.056321839,256,30.72,0.04,327.51,27.22,0,65536,943.72
38,1,1,3,17,2011,0,715,1.737874315,66,24723,46.39392661,0.676112,0.2107389,0.038931,0.0178071,1.5087091,0.328855894,0.133684465,8.49,5.212214667,0.254964241,23,15.09,0.02,72.08,27.17,0.07,529,227.71
38,1,1,3,17,2012,0,715,1.737874315,66,24723,46.39392661,0.676112,0.2158985,0.0732293,0.0189866,1.5081643,0.328502015,0.157834353,10.75,5.204720718,0.23214379,19,15.09,0.02,115.56,27.09,0.05,361,227.71
38,1,1,3,17,2013,0,715,1.737874315,66,24723,46.39392661,0.676112,0.1914351,0.1118169,0.0219495,1.5346196,0.339116856,0.152806687,10.78,5.198883697,0.231558328,24,16.24,0.02,116.21,27.03,0.05,576,263.74
38,1,1,3,17,2014,1,715,1.737874315,66,24723,46.39392661,0.676112,0.2176091,0.1365931,0.0258058,1.5363191,0.310761732,0.158371876,10.78,5.197114861,0.23566421,14,14.4,0.03,116.21,27.01,0.06,196,207.36
38,1,1,3,17,2015,1,715,1.737874315,66,24723,46.39392661,0.676112,0.2092482,0.1612519,0.0226185,1.5070774,0.27911387,0.113573907,11.4,5.190342325,0.179409205,15,16.1,0.01,129.96,26.94,0.03,225,259.21
38,1,1,3,17,2016,1,715,1.737874315,66,24723,46.39392661,0.676112,0.2223771,0.1827981,0.0245928,1.5113714,0.257819079,0.179525161,11.4,5.183523609,0.223502039,33,45.01,0.03,129.96,26.87,0.05,1089,2025.9
38,1,1,3,17,2017,1,715,1.737874315,66,24723,46.39392661,0.676112,0.2325421,0.2024374,0.023136,1.4858104,0.279469599,0.174509716,12.35,5.176658078,0.327993851,29,41.57,0.03,152.52,26.8,0.11,841,1728.06
38,1,1,3,17,2018,1,715,1.737874315,66,24723,46.39392661,0.676112,0.2746192,0.2100889,0.0240254,1.5526073,0.315707912,0.184017188,12.64274,5.169745086,0.301161712,15,46.2,0.03,159.84,26.73,0.09,225,2134.44
38,1,1,3,17,2019,1,715,1.737874315,66,24723,46.39392661,0.676112,0.2600864,0.2193911,0.0240493,1.5279411,0.319717234,0.211032907,13.393,5.162783971,0.237900128,38,44,0.04,179.37,26.65,0.06,1444,1936
38,1,1,3,17,2020,1,715,1.737874315,66,24723,46.39392661,0.676112,0.2698333,0.2290617,0.0213692,1.5135537,0.354359429,0.211762099,12.94648,5.15577406,0.221851852,45,44,0.04,167.61,26.58,0.05,2025,1936
38,1,1,3,17,2021,1,715,1.737874315,66,24723,46.39392661,0.676112,0.3027052,0.256994,0.0188405,1.5621758,0.402717701,0.148369351,22.56698,5.148714662,0.261823266,71,44,0.02,509.27,26.51,0.07,5041,1936
39,0,0,3,17,2011,0,1058,0.849424769,130,22593,48.87585533,0.312588,0.1917673,0.0335051,0.024454,1.9232346,0.267975417,0.177039424,15.83,5.060504241,0.281846376,23,38.43,0.03,250.59,25.61,0.08,529,1476.86
39,0,0,3,17,2012,0,1058,0.849424769,130,22593,48.87585533,0.312588,0.2433647,0.0774123,0.0244552,1.9126561,0.225159981,0.193955858,16.51,5.058027656,0.285817547,25,26.98,0.04,272.58,25.58,0.08,625,727.92
39,0,0,3,17,2013,0,1058,0.849424769,130,22593,48.87585533,0.312588,0.2470045,0.1111745,0.0224077,1.9250951,0.282895087,0.20258126,16.15,5.054588382,0.286150251,33,96.2,0.04,260.82,25.55,0.08,1089,9254.44
39,0,0,3,17,2014,1,1058,0.849424769,130,22593,48.87585533,0.312588,0.2054428,0.1281901,0.022107,1.9382688,0.264512701,0.201348617,16.31,5.053822489,0.275644141,22,89.81,0.04,266.02,25.54,0.08,484,8065.84
39,0,0,3,17,2015,1,1058,0.849424769,130,22593,48.87585533,0.312588,0.2171706,0.160844,0.023049,1.9354914,0.252932166,0.216488446,14.43,5.047674142,0.260821759,45,90.21,0.05,208.22,25.48,0.07,2025,8137.84
39,0,0,3,17,2016,1,1058,0.849424769,130,22593,48.87585533,0.312588,0.2094119,0.1815467,0.0240062,1.9313706,0.246817184,0.248930961,13.97,5.041487758,0.35171824,48,92.1,0.06,195.16,25.42,0.12,2304,8482.41
39,0,0,3,17,2017,1,1058,0.849424769,130,22593,48.87585533,0.312588,0.2587878,0.2032614,0.0264959,1.9118412,0.276029991,0.254873571,14.97,5.035262864,0.292224659,40,83.61,0.06,224.1,25.35,0.09,1600,6990.63
39,0,0,3,17,2018,1,1058,0.849424769,130,22593,48.87585533,0.312588,0.2358201,0.212068,0.027998,1.9268797,0.318535335,0.264580027,12.56668,5.028998978,0.182269634,70,93.36,0.07,157.92,25.29,0.03,4900,8716.09
39,0,0,3,17,2019,1,1058,0.849424769,130,22593,48.87585533,0.312588,0.2628284,0.222404,0.0294629,1.9218127,0.312542246,0.290815104,13.46831,5.022695609,0.200819271,56,7,0.08,181.4,25.23,0.04,3136,49
39,0,0,3,17,2020,1,1058,0.849424769,130,22593,48.87585533,0.312588,0.2945744,0.2343322,0.0256598,1.8745848,0.328391562,0.314914506,13.32471,5.016352254,0.151219512,88,14.39,0.1,177.55,25.16,0.02,7744,207.07
39,0,0,3,17,2021,1,1058,0.849424769,130,22593,48.87585533,0.312588,0.2907838,0.2616556,0.0222692,1.9630022,0.381234992,0.232313934,17.40154,5.009968405,0.147537002,129,10.63,0.05,302.81,25.1,0.02,16641,113
40,0,1,3,17,2011,0,1516,0.89501542,233,40921,50.96126506,0.090736,0.2231461,0.0266487,0.0178461,1.0706988,0.333177323,0.140890816,10.02,5.742041187,0.151008803,27,62.86,0.02,100.4,32.97,0.02,729,3951.38
40,0,1,3,17,2012,0,1516,0.89501542,233,40921,50.96126506,0.090736,0.2038778,0.0699736,0.0188716,1.0759836,0.324307159,0.164731299,10.21,5.740564319,0.153809527,28,72.58,0.03,104.24,32.95,0.02,784,5267.86
40,0,1,3,17,2013,0,1516,0.89501542,233,40921,50.96126506,0.090736,0.2056507,0.1104797,0.0191118,1.0530552,0.341108444,0.166715839,11.24,5.71857256,0.161391435,46,93.32,0.03,126.34,32.7,0.03,2116,8708.62
40,0,1,3,17,2014,1,1516,0.89501542,233,40921,50.96126506,0.090736,0.1922557,0.1319405,0.0235431,1.0589044,0.347638561,0.167500709,11.58,5.716501247,0.190339571,32,93.13,0.03,134.1,32.68,0.04,1024,8673.2
40,0,1,3,17,2015,1,1516,0.89501542,233,40921,50.96126506,0.090736,0.2374112,0.1570096,0.0241777,1.0453327,0.293045492,0.157877413,11.88,5.709035321,0.113955674,37,89.72,0.02,141.13,32.59,0.01,1369,8049.68
40,0,1,3,17,2016,1,1516,0.89501542,233,40921,50.96126506,0.090736,0.2121629,0.1753752,0.0265718,1.0779998,0.253534814,0.210196629,12.32,5.701513235,0.129011836,85,88.97,0.04,151.78,32.51,0.02,7225,7915.66
40,0,1,3,17,2017,1,1516,0.89501542,233,40921,50.96126506,0.090736,0.2211839,0.1972372,0.0291043,1.048548,0.332426526,0.220483341,12.38,5.693934139,0.152763209,71,86.9,0.05,153.26,32.42,0.02,5041,7551.61
40,0,1,3,17,2018,1,1516,0.89501542,233,40921,50.96126506,0.090736,0.2614923,0.2080762,0.0211337,1.0448687,0.37351726,0.225260487,12.62301,5.68629716,0.195822022,113,83.69,0.05,159.34,32.33,0.04,12769,7004.02
40,0,1,3,17,2019,1,1516,0.89501542,233,40921,50.96126506,0.090736,0.2963549,0.218313,0.0823552,1.0888746,0.360862833,0.3364315,11.06204,5.678601409,0.219664492,124,82,0.11,122.37,32.25,0.05,15376,6724
40,0,1,3,17,2020,1,1516,0.89501542,233,40921,50.96126506,0.090736,0.2535754,0.2273492,0.0484143,1.0609979,0.367675559,0.28081306,11.09904,5.670845974,0.132649254,112,82.29,0.08,123.19,32.16,0.02,12544,6771.64
40,0,1,3,17,2021,1,1516,0.89501542,233,40921,50.96126506,0.090736,0.2753644,0.2565474,0.014407,1.0882902,0.397306224,0.186817596,9.88771,5.663029922,0.112190157,188,82.26,0.03,97.77,32.07,0.01,35344,6766.71
41,0,1,3,17,2011,0,690,0.8162698,78,15563,40.91052135,0.211732,0.188376,0.0366426,0.0184832,1.552483,0.265952759,0.149557263,7.4,6.107379172,0.228691878,24,85.41,0.02,54.76,37.3,0.05,576,7294.87
41,0,1,3,17,2012,0,690,0.8162698,78,15563,40.91052135,0.211732,0.1978151,0.0784883,0.0221053,1.4840535,0.291943757,0.160032259,7.29,6.105797193,0.251003041,29,84.33,0.03,53.14,37.28,0.06,841,7111.55
41,0,1,3,17,2013,0,690,0.8162698,78,15563,40.91052135,0.211732,0.2443014,0.1203749,0.0236494,1.5503169,0.303102832,0.163740814,7.17,6.094810535,0.27384477,55,86.01,0.03,51.41,37.15,0.07,3025,7397.72
41,0,1,3,17,2014,1,690,0.8162698,78,15563,40.91052135,0.211732,0.2429072,0.1457579,0.0218474,1.5213628,0.300834066,0.14206965,7.17,6.098164166,0.272769321,51,86.37,0.02,51.41,37.19,0.07,2601,7459.78
41,0,1,3,17,2015,1,690,0.8162698,78,15563,40.91052135,0.211732,0.2159224,0.1649607,0.0245936,1.5548792,0.313263843,0.113625345,7.62,6.096927558,0.270816744,38,90.49,0.01,58.06,37.17,0.07,1444,8188.44
41,0,1,3,17,2016,1,690,0.8162698,78,15563,40.91052135,0.211732,0.2442586,0.1852064,0.0245175,1.524552,0.215960727,0.17114594,19.29,6.095689418,0.310624234,59,93.7,0.03,372.1,37.16,0.1,3481,8779.69
41,0,1,3,17,2017,1,690,0.8162698,78,15563,40.91052135,0.211732,0.2315749,0.2074453,0.0275588,1.5276759,0.261400839,0.170578512,20.57,6.094449744,0.292572283,75,95,0.03,423.12,37.14,0.09,5625,9025
41,0,1,3,17,2018,1,690,0.8162698,78,15563,40.91052135,0.211732,0.2507589,0.2145642,0.0286497,1.5339824,0.299662915,0.169125404,22.05052,6.093208531,0.320927693,74,95.83,0.03,486.23,37.13,0.1,5476,9183.39
41,0,1,3,17,2019,1,690,0.8162698,78,15563,40.91052135,0.211732,0.2204896,0.2245783,0.0308322,1.4791368,0.316709253,0.191635015,21.7701,6.091965776,0.356384262,112,96.02,0.04,473.94,37.11,0.13,12544,9219.84
41,0,1,3,17,2020,1,690,0.8162698,78,15563,40.91052135,0.211732,0.2654123,0.2355757,0.0282709,1.5107449,0.333083779,0.202821585,24.94695,6.090721474,0.356226415,163,96.06,0.04,622.35,37.1,0.13,26569,9227.52
41,0,1,3,17,2021,1,690,0.8162698,78,15563,40.91052135,0.211732,0.2868215,0.2674099,0.0282759,1.5700194,0.359913178,0.182209694,33.89173,6.089475622,0.381011689,223,96.07,0.03,1148.65,37.08,0.15,49729,9229.44
42,1,1,3,17,2011,0,496,0.831072821,83,14277,48.31480296,0.205087,0.2026049,0.0262705,0.0187769,1.3253167,0.244084719,0.267271408,6.32,5.218624598,0.026876897,11,87.09,0.07,39.94,27.23,0,121,7584.67
42,1,1,3,17,2012,0,496,0.831072821,83,14277,48.31480296,0.205087,0.198228,0.0707262,0.0200871,1.3520957,0.238765928,0.259658353,6.36,5.220409878,0.03201548,11,89.45,0.07,40.45,27.25,0,121,8001.3
42,1,1,3,17,2013,0,496,0.831072821,83,14277,48.31480296,0.205087,0.2466967,0.1058999,0.0197845,1.3404257,0.234506041,0.279679382,6.43,5.217866242,0.033568755,15,85.63,0.08,41.34,27.23,0,225,7332.5
42,1,1,3,17,2014,1,496,0.831072821,83,14277,48.31480296,0.205087,0.2281003,0.1164766,0.026107,1.4032379,0.233953166,0.289152429,6.6,5.217432638,0.036668847,19,85.84,0.08,43.56,27.22,0,361,7368.51
42,1,1,3,17,2015,1,496,0.831072821,83,14277,48.31480296,0.205087,0.2082743,0.1480813,0.0278384,1.2849627,0.241165247,0.247353187,12.4,5.206859756,0.039604101,27,89.87,0.06,153.76,27.11,0,729,8076.62
42,1,1,3,17,2016,1,496,0.831072821,83,14277,48.31480296,0.205087,0.2236537,0.170864,0.0228655,1.3650651,0.289135428,0.338325512,12.87,5.196173893,0.037515398,26,81.6,0.11,165.64,27,0,676,6658.56
42,1,1,3,17,2017,1,496,0.831072821,83,14277,48.31480296,0.205087,0.2589091,0.1905857,0.0294237,1.3576517,0.301782857,0.356234173,11.99,5.185372608,0.046813745,38,88.8,0.13,143.76,26.89,0,1444,7885.44
42,1,1,3,17,2018,1,496,0.831072821,83,14277,48.31480296,0.205087,0.2581724,0.195642,0.0271837,1.3786284,0.321309128,0.356558636,12.42297,5.174453379,0.052019034,25,31.77,0.13,154.33,26.77,0,625,1009.33
42,1,1,3,17,2019,1,496,0.831072821,83,14277,48.31480296,0.205087,0.2229785,0.2083639,0.0226081,1.3705061,0.372764471,0.365108811,12.46273,5.163413604,0.041822336,38,63,0.13,155.32,26.66,0,1444,3969
42,1,1,3,17,2020,1,496,0.831072821,83,14277,48.31480296,0.205087,0.2268407,0.2187027,0.0131486,1.3436389,0.398307221,0.374060792,12.16791,5.15225059,0.061609307,95,40.54,0.14,148.06,26.55,0,9025,1643.49
42,1,1,3,17,2021,1,496,0.831072821,83,14277,48.31480296,0.205087,0.2574031,0.2497328,0.0102887,1.3438219,0.441955737,0.261598165,23.71345,5.140961556,0.045149908,149,53.91,0.07,562.33,26.43,0,22201,2906.29
43,0,1,3,17,2011,0,465,0.76170369,52,12447,31.82179793,0.191496,0.184633,0.0366832,0.0173167,1.2706121,0.309778383,0.13852547,13.83,5.945760865,0.055802709,12,73.42,0.02,191.27,35.35,0,144,5390.5
43,0,1,3,17,2012,0,465,0.76170369,52,12447,31.82179793,0.191496,0.188939,0.0753533,0.0178836,1.3056732,0.316188845,0.13732797,15.81,5.942116727,0.057553271,8,72.59,0.02,249.96,35.31,0,64,5269.31
43,0,1,3,17,2013,0,465,0.76170369,52,12447,31.82179793,0.191496,0.2254597,0.1048789,0.021642,1.2892608,0.317519788,0.150699418,16.56,5.940513299,0.05272075,16,74,0.02,274.23,35.29,0,256,5476
43,0,1,3,17,2014,1,465,0.76170369,52,12447,31.82179793,0.191496,0.2077278,0.1242679,0.0209986,1.3076809,0.295318905,0.16165037,16.76,5.939513141,0.061272628,20,16,0.03,280.9,35.28,0,400,256
43,0,1,3,17,2015,1,465,0.76170369,52,12447,31.82179793,0.191496,0.1874829,0.157741,0.0193944,1.2816224,0.308562612,0.14416063,17.58,5.923854647,0.067905657,23,11.47,0.02,309.06,35.09,0,529,131.56
43,0,1,3,17,2016,1,465,0.76170369,52,12447,31.82179793,0.191496,0.2475678,0.1806297,0.0213962,1.2391928,0.290939442,0.21793148,17.64,5.907947059,0.106567163,22,6,0.05,311.17,34.9,0.01,484,36
43,0,1,3,17,2017,1,465,0.76170369,52,12447,31.82179793,0.191496,0.2419516,0.1987273,0.0216573,1.297496,0.34399574,0.194851095,17.56,5.891782324,0.070323572,26,17.51,0.04,308.35,34.71,0,676,306.6
43,0,1,3,17,2018,1,465,0.76170369,52,12447,31.82179793,0.191496,0.2203103,0.2086048,0.0211422,1.3277909,0.406253545,0.183302442,18.588,5.87535199,0.008508427,31,26.87,0.03,345.51,34.52,0,961,722
43,0,1,3,17,2019,1,465,0.76170369,52,12447,31.82179793,0.191496,0.2337405,0.2194261,0.0229048,1.3014466,0.410707055,0.223193863,18.49578,5.858647185,0.044717569,52,28.29,0.05,342.09,34.32,0,2704,800.32
43,0,1,3,17,2020,1,465,0.76170369,52,12447,31.82179793,0.191496,0.2957439,0.2275743,0.0197941,1.3060746,0.435689194,0.240073389,18.68168,5.841658582,0.043291766,82,28.56,0.06,349.01,34.12,0,6724,815.67
43,0,1,3,17,2021,1,465,0.76170369,52,12447,31.82179793,0.191496,0.2564397,0.2572657,0.0168409,1.308428,0.473761253,0.187105349,20.30608,5.824376371,0.035000349,125,28.61,0.04,412.34,33.92,0,15625,818.53
44,1,1,3,17,2011,0,0,0,0,0,0,0.003378,0.2140117,0.05328,0.0180949,1.2209635,0.355925718,0.128692384,14.49,5.775637912,0.046161795,19,93.68,0.02,209.96,33.36,0,361,8775.94
44,1,1,3,17,2012,0,0,0,0,0,0,0.003378,0.1977095,0.0852506,0.0218819,1.2114627,0.34515594,0.146331964,13.22,5.758207527,0.056342434,16,93.76,0.02,174.77,33.16,0,256,8790.94
44,1,1,3,17,2013,0,0,0,0,0,0,0.003378,0.2523496,0.1158606,0.0220435,1.1704371,0.275253261,0.144523152,13.35,5.759595539,0.059894808,26,92.15,0.02,178.22,33.17,0,676,8491.62
44,1,1,3,17,2014,1,0,0,0,0,0,0.003378,0.2338264,0.1381195,0.0197355,1.198783,0.293199095,0.156536245,13.33,5.761831233,0.043189566,38,92.47,0.02,177.69,33.2,0,1444,8550.7
44,1,1,3,17,2015,1,0,0,0,0,0,0.003378,0.2162013,0.1685717,0.0198239,1.204874,0.281332816,0.137902667,13.03,5.7676958,0.044126382,50,95.73,0.02,169.78,33.27,0,2500,9164.23
44,1,1,3,17,2016,1,0,0,0,0,0,0.003378,0.265626,0.1948261,0.0223978,1.1989563,0.251695092,0.181823074,13.72,5.773526175,0.141929123,50,89.66,0.03,188.24,33.33,0.02,2500,8038.92
44,1,1,3,17,2017,1,0,0,0,0,0,0.003378,0.2540233,0.2137583,0.0268671,1.1971204,0.322371247,0.169809235,15.7,5.779322754,0.09974403,67,80,0.03,246.49,33.4,0.01,4489,6400
44,1,1,3,17,2018,1,0,0,0,0,0,0.003378,0.2494774,0.2240581,0.0262082,1.1654365,0.370103274,0.168924858,19.78999,5.785085926,0.138667617,111,79.53,0.03,391.64,33.47,0.02,12321,6325.02
44,1,1,3,17,2019,1,0,0,0,0,0,0.003378,0.2653966,0.2332711,0.0265099,1.2138287,0.382687132,0.181823263,24.48975,5.790816074,0.166744731,81,83,0.03,599.75,33.53,0.03,6561,6889
44,1,1,3,17,2020,1,0,0,0,0,0,0.003378,0.2322642,0.2460573,0.0210006,1.2069374,0.411231946,0.187238574,24.65461,5.796513574,0.156441718,161,84.06,0.04,607.85,33.6,0.02,25921,7066.08
44,1,1,3,17,2021,1,0,0,0,0,0,0.003378,0.2788313,0.2734354,0.0161958,1.1834577,0.449369731,0.142029356,24.73832,5.802178797,0.232859942,231,84.02,0.02,611.98,33.67,0.05,53361,7059.36
45,0,1,3,17,2011,0,951,0.577673715,159,19861,46.24647334,0.195141,0.2089837,0.0210796,0.0153861,1.0867797,0.292878672,0.192043466,18.39,5.459245031,0.040699977,25,71.08,0.04,338.19,29.8,0,625,5052.37
45,0,1,3,17,2012,0,951,0.577673715,159,19861,46.24647334,0.195141,0.1909204,0.0636003,0.0152138,1.0920508,0.347405458,0.205358251,18.45,5.449836014,0.035553716,14,69.14,0.04,340.4,29.7,0,196,4780.34
45,0,1,3,17,2013,0,951,0.577673715,159,19861,46.24647334,0.195141,0.2233258,0.0949558,0.0159374,1.0923986,0.353733506,0.212875611,18.46,5.448847213,0.051302609,18,67.7,0.05,340.77,29.69,0,324,4583.29
45,0,1,3,17,2014,1,951,0.577673715,159,19861,46.24647334,0.195141,0.2332074,0.1175231,0.016547,1.0750516,0.271311782,0.241074707,14.02,5.449363231,0.072806366,27,65.91,0.06,196.56,29.7,0.01,729,4344.13
